outcome,action,TPR,FPR,ANS,eventTime
"red",WAIT,10,85,0.4,1734.978
"red",WAIT,10,85,0.4,1748.308
"red",WAIT,10,85,0.4,1763.376
"red",WAIT,10,85,0.4,1778.978
"blue",WAIT,10,85,0.4,1808.098
"red",WAIT,10,85,0.4,1846.084
"red",WAIT,10,85,0.4,1897.075
"blue",WAIT,10,85,0.4,1912.978
"red",WAIT,10,85,0.4,1928.195
"red",WAIT,10,85,0.4,1945.978
"red",WAIT,10,85,0.4,2012.216
"red",WAIT,10,85,0.4,2043.255
"red",WAIT,10,85,0.4,2081.022
"red",WAIT,10,85,0.4,2141.008
"red",WAIT,10,85,0.4,2223.978
"red",WAIT,10,85,0.4,2260.978
"red",WAIT,10,85,0.4,2277.116
"red",WAIT,10,85,0.4,2293.978
"blue",WAIT,10,85,0.4,2328.139
"red",WAIT,10,85,0.4,2362.978
"red",WAIT,10,85,0.4,2377.443
"red",WAIT,10,85,0.4,2448.093
"red",WAIT,10,85,0.4,2466.168
"red",WAIT,10,85,0.4,11.32
"blue",SWITCH,10,85,0.4,20.15
"red",WAIT,10,85,0.4,43.978
"red",WAIT,10,85,0.4,60.551
"blue",SWITCH,10,85,0.4,74.683
"red",WAIT,10,85,0.4,96.043
"red",WAIT,10,85,0.4,108.978
"red",WAIT,10,85,0.4,125.03
"red",WAIT,10,85,0.4,140.978
"red",WAIT,10,85,0.4,159.067
"red",WAIT,10,85,0.4,190.978
"red",WAIT,10,85,0.4,227.081
"red",WAIT,10,85,0.4,245.978
"red",WAIT,10,85,0.4,265.234
"red",WAIT,10,85,0.4,282.053
"red",WAIT,10,85,0.4,341.301
"red",WAIT,10,85,0.4,360.107
"red",WAIT,10,85,0.4,375.988
"red",WAIT,10,85,0.4,391.212
"red",WAIT,10,85,0.4,438.978
"red",WAIT,10,85,0.4,488.047
"red",WAIT,10,85,0.4,506.121
"red",WAIT,10,85,0.4,519.277
"red",WAIT,10,85,0.4,573.402
"red",WAIT,10,85,0.4,589.036
"red",WAIT,10,85,0.4,604.978
"blue",WAIT,10,85,0.4,683.177
"red",WAIT,10,85,0.4,736.137
"red",WAIT,10,85,0.4,756.166
"red",WAIT,10,85,0.4,774.041
"red",WAIT,10,85,0.4,828.145
"red",WAIT,10,85,0.4,898.082
"red",WAIT,10,85,0.4,913.978
"red",WAIT,10,85,0.4,963.978
"red",WAIT,10,85,0.4,1029.978
"red",WAIT,10,85,0.4,1061.063
"red",WAIT,10,85,0.4,1076.978
"red",WAIT,10,85,0.4,1109.986
"red",WAIT,10,85,0.4,1127.146
"red",WAIT,10,85,0.4,1182.196
"red",WAIT,10,85,0.4,1220.041
"red",WAIT,10,85,0.4,1235.022
"red",WAIT,10,85,0.4,1249.978
"red",WAIT,10,85,0.4,1292.067
"red",WAIT,10,85,0.4,1356.125
"red",WAIT,10,85,0.4,1418.995
"red",WAIT,10,85,0.4,1463.978
"red",WAIT,10,85,0.4,1480.017
"red",WAIT,10,85,0.4,1499.087
"blue",WAIT,10,85,0.4,1532.143
"red",WAIT,10,85,0.4,1549.059
"red",WAIT,10,85,0.4,1617.161
"red",WAIT,10,85,0.4,1637.029
"red",WAIT,10,85,0.4,1651.061
"blue",WAIT,10,85,0.4,1679.009
"blue",WAIT,10,85,0.4,1697.978
"red",WAIT,10,85,0.4,1746.978
"blue",WAIT,10,85,0.4,1764.978
"red",WAIT,10,85,0.4,1795.995
"red",WAIT,10,85,0.4,1830.978
"red",WAIT,10,85,0.4,1848.076
"red",WAIT,10,85,0.4,1865.978
"red",WAIT,10,85,0.4,1912.986
"blue",WAIT,10,85,0.4,1926.978
"blue",WAIT,10,85,0.4,1958.157
"blue",WAIT,10,85,0.4,2026.978
"red",WAIT,10,85,0.4,2077.275
"red",WAIT,10,85,0.4,2108.002
"red",WAIT,10,85,0.4,2144.978
"red",WAIT,10,85,0.4,2178.14
"red",WAIT,10,85,0.4,2206.978
"red",WAIT,10,85,0.4,2271.978
"red",WAIT,10,85,0.4,2290.176
"red",WAIT,10,85,0.4,2325.978
"red",WAIT,10,85,0.4,2361.283
"red",WAIT,10,85,0.4,2374.992
"red",WAIT,10,85,0.4,2393.119
"blue",WAIT,10,85,0.4,2410.978
"blue",SWITCH,10,85,0.4,7.29
"blue",SWITCH,10,85,0.4,14.75
"blue",SWITCH,10,85,0.4,22.129
"blue",SWITCH,10,85,0.4,28.583
"blue",SWITCH,10,85,0.4,36.085
"red",WAIT,10,85,0.4,41.073
"blue",SWITCH,10,85,0.4,55.929
"blue",WAIT,10,85,0.4,59.549
"blue",SWITCH,10,85,0.4,67.203
"red",WAIT,10,85,0.4,72.047
"blue",SWITCH,10,85,0.4,78.709
"blue",SWITCH,10,85,0.4,88.799
"blue",SWITCH,10,85,0.4,101.246
"blue",SWITCH,10,85,0.4,116.183
"blue",SWITCH,10,85,0.4,141.144
"blue",SWITCH,10,85,0.4,153.45
"red",WAIT,10,85,0.4,159.05
"blue",SWITCH,10,85,0.4,166.363
"red",WAIT,10,85,0.4,174.978
"blue",SWITCH,10,85,0.4,181.896
"blue",SWITCH,10,85,0.4,207.488
"blue",SWITCH,10,85,0.4,232.389
"blue",SWITCH,10,85,0.4,300.152
"blue",SWITCH,10,85,0.4,306.758
"red",WAIT,10,85,0.4,312.058
"red",WAIT,10,85,0.4,345.978
"red",WAIT,10,85,0.4,394.985
"red",WAIT,10,85,0.4,457.017
"red",WAIT,10,85,0.4,473.208
"red",WAIT,10,85,0.4,490.048
"red",WAIT,10,85,0.4,504.07
"red",WAIT,10,85,0.4,536.013
"blue",SWITCH,10,85,0.4,543.126
"blue",WAIT,10,85,0.4,553.241
"red",WAIT,10,85,0.4,586.015
"red",WAIT,10,85,0.4,620.012
"blue",SWITCH,10,85,0.4,653.385
"red",WAIT,10,85,0.4,673.241
"blue",SWITCH,10,85,0.4,706.541
"blue",SWITCH,10,85,0.4,713.587
"red",SWITCH,10,85,0.4,737.193
"blue",WAIT,10,85,0.4,741.179
"red",WAIT,10,85,0.4,752.136
"red",WAIT,10,85,0.4,819.022
"red",WAIT,10,85,0.4,832.13
"red",WAIT,10,85,0.4,870.083
"red",WAIT,10,85,0.4,889.978
"red",WAIT,10,85,0.4,924.023
"blue",SWITCH,10,85,0.4,1009.369
"red",WAIT,10,85,0.4,1012.989
"red",WAIT,10,85,0.4,1061.995
"blue",SWITCH,10,85,0.4,1087.049
"red",SWITCH,10,85,0.4,1125.901
"blue",WAIT,10,85,0.4,1129.887
"red",WAIT,10,85,0.4,1142.986
"red",WAIT,10,85,0.4,1157.015
"red",WAIT,10,85,0.4,1184.001
"red",WAIT,10,85,0.4,1232.051
"red",WAIT,10,85,0.4,1267.978
"red",WAIT,10,85,0.4,1298.008
"red",WAIT,10,85,0.4,1328.199
"red",SWITCH,10,85,0.4,1343.609
"blue",WAIT,10,85,0.4,1347.595
"red",WAIT,10,85,0.4,1360.006
"blue",WAIT,10,85,0.4,1375.113
"red",WAIT,10,85,0.4,1392.04
"red",WAIT,10,85,0.4,1426.0
"red",WAIT,10,85,0.4,1445.354
"red",WAIT,10,85,0.4,1495.997
"red",WAIT,10,85,0.4,1549.314
"red",WAIT,10,85,0.4,1566.981
"red",WAIT,10,85,0.4,1585.978
"red",WAIT,10,85,0.4,1635.044
"red",WAIT,10,85,0.4,1650.978
"red",WAIT,10,85,0.4,1670.986
"red",SWITCH,10,85,0.4,1705.472
"blue",WAIT,10,85,0.4,1709.458
"red",WAIT,10,85,0.4,1757.999
"red",WAIT,10,85,0.4,1772.172
"blue",SWITCH,10,85,0.4,1803.315
"red",WAIT,10,85,0.4,1806.978
"blue",WAIT,10,85,0.4,1826.021
"blue",SWITCH,10,85,0.4,1852.762
"red",WAIT,10,85,0.4,1857.003
"blue",WAIT,10,85,0.4,1889.978
"red",WAIT,10,85,0.4,1920.978
"blue",WAIT,10,85,0.4,2099.982
"blue",WAIT,10,85,0.4,2118.066
"blue",SWITCH,10,85,0.4,2132.336
"red",WAIT,10,85,0.4,2152.978
"red",WAIT,10,85,0.4,2188.981
"red",WAIT,10,85,0.4,2225.978
"red",WAIT,10,85,0.4,2257.978
"red",WAIT,10,85,0.4,2273.991
"red",WAIT,10,85,0.4,2291.978
"red",WAIT,10,85,0.4,2363.044
"red",WAIT,10,85,0.4,2391.994
"red",WAIT,10,85,0.4,2408.062
"blue",WAIT,10,85,0.4,2443.993
"red",WAIT,10,85,0.4,2459.24
"red",WAIT,10,85,0.4,2477.092
"blue",SWITCH,10,85,0.4,7.498
"red",WAIT,10,85,0.4,11.118
"red",WAIT,10,85,0.4,41.991
"red",WAIT,10,85,0.4,71.978
"red",WAIT,10,85,0.4,90.987
"red",WAIT,10,85,0.4,104.978
"blue",WAIT,10,85,0.4,192.978
"red",WAIT,10,85,0.4,208.978
"red",WAIT,10,85,0.4,227.099
"red",WAIT,10,85,0.4,245.978
"red",WAIT,10,85,0.4,324.125
"red",WAIT,10,85,0.4,341.057
"red",WAIT,10,85,0.4,369.051
"red",WAIT,10,85,0.4,431.978
"red",WAIT,10,85,0.4,450.15
"red",WAIT,10,85,0.4,481.34
"red",WAIT,10,85,0.4,518.186
"red",WAIT,10,85,0.4,583.978
"red",WAIT,10,85,0.4,617.074
"red",WAIT,10,85,0.4,631.978
"red",WAIT,10,85,0.4,649.217
"red",WAIT,10,85,0.4,679.978
"red",WAIT,10,85,0.4,696.09
"red",WAIT,10,85,0.4,750.978
"red",WAIT,10,85,0.4,785.011
"red",WAIT,10,85,0.4,800.028
"red",WAIT,10,85,0.4,831.978
"red",WAIT,10,85,0.4,845.978
"red",WAIT,10,85,0.4,877.978
"red",WAIT,10,85,0.4,913.216
"blue",WAIT,10,85,0.4,929.978
"red",WAIT,10,85,0.4,964.998
"red",WAIT,10,85,0.4,979.32
"red",WAIT,10,85,0.4,1104.341
"red",WAIT,10,85,0.4,1121.204
"red",WAIT,10,85,0.4,1154.979
"red",WAIT,10,85,0.4,1189.978
"red",WAIT,10,85,0.4,1221.978
"red",WAIT,10,85,0.4,1238.978
"red",WAIT,10,85,0.4,1257.321
"red",WAIT,10,85,0.4,1288.229
"red",WAIT,10,85,0.4,1334.978
"red",WAIT,10,85,0.4,1381.978
"red",WAIT,10,85,0.4,1413.176
"red",WAIT,10,85,0.4,1428.989
"red",WAIT,10,85,0.4,1475.028
"red",WAIT,10,85,0.4,1488.978
"red",WAIT,10,85,0.4,1504.077
"red",WAIT,10,85,0.4,1539.985
"red",WAIT,10,85,0.4,1586.27
"red",WAIT,10,85,0.4,1634.061
"red",WAIT,10,85,0.4,1667.996
"red",WAIT,10,85,0.4,1682.009
"red",WAIT,10,85,0.4,1698.981
"red",WAIT,10,85,0.4,1718.999
"red",WAIT,10,85,0.4,1735.011
"red",WAIT,10,85,0.4,1771.011
"red",WAIT,10,85,0.4,1853.994
"red",WAIT,10,85,0.4,1868.978
"red",WAIT,10,85,0.4,1903.978
"red",WAIT,10,85,0.4,1918.978
"red",WAIT,10,85,0.4,1946.985
"red",WAIT,10,85,0.4,1965.205
"red",WAIT,10,85,0.4,2014.046
"red",WAIT,10,85,0.4,2066.998
"red",WAIT,10,85,0.4,2102.079
"red",WAIT,10,85,0.4,2133.424
"blue",WAIT,10,85,0.4,2163.978
"red",WAIT,10,85,0.4,2178.203
"red",WAIT,10,85,0.4,2195.087
"red",WAIT,10,85,0.4,2229.978
"red",WAIT,10,85,0.4,2243.042
"red",WAIT,10,85,0.4,2342.978
"red",WAIT,10,85,0.4,2359.978
"red",WAIT,10,85,0.4,2375.016
"red",WAIT,10,85,0.4,2393.029
"red",WAIT,10,85,0.4,2411.235
"red",WAIT,10,85,0.4,2424.978
"red",WAIT,10,85,0.4,2439.978
"red",WAIT,10,85,0.4,26.124
"red",WAIT,10,85,0.4,41.978
"red",WAIT,10,85,0.4,77.697
"red",WAIT,10,85,0.4,94.055
"red",WAIT,10,85,0.4,127.017
"red",WAIT,10,85,0.4,143.115
"red",WAIT,10,85,0.4,209.978
"red",WAIT,10,85,0.4,226.085
"red",WAIT,10,85,0.4,256.02
"red",WAIT,10,85,0.4,317.285
"red",WAIT,10,85,0.4,349.978
"red",WAIT,10,85,0.4,456.037
"red",WAIT,10,85,0.4,472.048
"red",WAIT,10,85,0.4,538.397
"red",WAIT,10,85,0.4,556.02
"red",WAIT,10,85,0.4,576.042
"red",WAIT,10,85,0.4,595.347
"red",WAIT,10,85,0.4,611.978
"red",WAIT,10,85,0.4,679.083
"red",WAIT,10,85,0.4,696.002
"red",WAIT,10,85,0.4,713.189
"red",WAIT,10,85,0.4,762.055
"red",WAIT,10,85,0.4,779.978
"red",WAIT,10,85,0.4,793.065
"red",WAIT,10,85,0.4,860.978
"red",WAIT,10,85,0.4,875.978
"red",WAIT,10,85,0.4,908.018
"red",WAIT,10,85,0.4,959.009
"red",WAIT,10,85,0.4,993.134
"red",WAIT,10,85,0.4,1027.148
"red",WAIT,10,85,0.4,1143.978
"red",WAIT,10,85,0.4,1240.011
"red",WAIT,10,85,0.4,1287.978
"red",WAIT,10,85,0.4,1305.978
"red",WAIT,10,85,0.4,1323.003
"red",WAIT,10,85,0.4,1370.978
"red",WAIT,10,85,0.4,1401.994
"red",WAIT,10,85,0.4,1417.002
"red",WAIT,10,85,0.4,1435.986
"red",WAIT,10,85,0.4,1453.978
"red",WAIT,10,85,0.4,1469.984
"blue",WAIT,10,85,0.4,1501.159
"red",WAIT,10,85,0.4,1517.107
"red",WAIT,10,85,0.4,1609.212
"red",WAIT,10,85,0.4,1656.1
"red",WAIT,10,85,0.4,1671.014
"red",WAIT,10,85,0.4,1710.249
"red",WAIT,10,85,0.4,1777.043
"red",WAIT,10,85,0.4,1878.048
"red",WAIT,10,85,0.4,1908.47
"red",WAIT,10,85,0.4,1924.978
"red",WAIT,10,85,0.4,1957.002
"red",WAIT,10,85,0.4,2009.978
"red",WAIT,10,85,0.4,2024.978
"red",WAIT,10,85,0.4,2038.978
"red",WAIT,10,85,0.4,2054.073
"red",WAIT,10,85,0.4,2100.978
"red",WAIT,10,85,0.4,2116.039
"red",WAIT,10,85,0.4,2153.075
"red",WAIT,10,85,0.4,2188.978
"red",WAIT,10,85,0.4,2276.043
"red",WAIT,10,85,0.4,2291.978
"red",WAIT,10,85,0.4,2326.008
"red",WAIT,10,85,0.4,2378.027
"red",WAIT,10,85,0.4,2391.978
"red",WAIT,10,85,0.4,2421.978
"red",WAIT,10,85,0.4,2451.978
"red",WAIT,10,85,0.4,2470.361
"red",WAIT,10,85,0.4,26.039
"red",WAIT,10,85,0.4,46.138
"red",WAIT,10,85,0.4,77.0
"red",WAIT,10,85,0.4,111.051
"red",WAIT,10,85,0.4,161.678
"red",WAIT,10,85,0.4,198.841
"red",WAIT,10,85,0.4,213.978
"red",WAIT,10,85,0.4,268.978
"red",WAIT,10,85,0.4,287.265
"red",WAIT,10,85,0.4,321.05
"red",WAIT,10,85,0.4,371.978
"red",WAIT,10,85,0.4,414.103
"blue",WAIT,10,85,0.4,434.009
"red",WAIT,10,85,0.4,453.978
"red",WAIT,10,85,0.4,474.085
"blue",WAIT,10,85,0.4,509.978
"red",WAIT,10,85,0.4,528.088
"red",WAIT,10,85,0.4,558.978
"red",WAIT,10,85,0.4,573.978
"red",WAIT,10,85,0.4,607.016
"red",WAIT,10,85,0.4,620.985
"red",WAIT,10,85,0.4,638.978
"red",WAIT,10,85,0.4,657.978
"red",WAIT,10,85,0.4,813.136
"red",WAIT,10,85,0.4,829.162
"red",WAIT,10,85,0.4,842.164
"red",WAIT,10,85,0.4,911.141
"red",WAIT,10,85,0.4,959.313
"blue",WAIT,10,85,0.4,973.1
"red",WAIT,10,85,0.4,1041.978
"red",WAIT,10,85,0.4,1126.978
"red",WAIT,10,85,0.4,1146.088
"red",WAIT,10,85,0.4,1160.347
"blue",WAIT,10,85,0.4,1179.201
"red",WAIT,10,85,0.4,1212.153
"red",WAIT,10,85,0.4,1226.175
"red",WAIT,10,85,0.4,1274.012
"red",WAIT,10,85,0.4,1305.019
"red",WAIT,10,85,0.4,1332.072
"red",WAIT,10,85,0.4,1349.07
"red",WAIT,10,85,0.4,1380.978
"red",WAIT,10,85,0.4,1496.126
"red",WAIT,10,85,0.4,1511.978
"red",WAIT,10,85,0.4,1529.978
"red",WAIT,10,85,0.4,1579.085
"red",WAIT,10,85,0.4,1596.098
"blue",WAIT,10,85,0.4,1613.978
"red",WAIT,10,85,0.4,1661.081
"red",WAIT,10,85,0.4,1691.03
"red",WAIT,10,85,0.4,1706.978
"red",WAIT,10,85,0.4,1726.407
"red",WAIT,10,85,0.4,1743.978
"red",WAIT,10,85,0.4,1757.978
"blue",WAIT,10,85,0.4,1791.133
"red",WAIT,10,85,0.4,1807.978
"blue",SWITCH,10,85,0.4,1853.933
"red",WAIT,10,85,0.4,1878.111
"red",WAIT,10,85,0.4,1960.02
"red",WAIT,10,85,0.4,2058.151
"red",WAIT,10,85,0.4,2104.148
"red",WAIT,10,85,0.4,2120.993
"red",WAIT,10,85,0.4,2169.487
"blue",WAIT,10,85,0.4,2230.142
"red",WAIT,10,85,0.4,2261.169
"red",WAIT,10,85,0.4,2295.0
"blue",WAIT,10,85,0.4,2313.053
"blue",WAIT,10,85,0.4,2329.125
"red",WAIT,10,85,0.4,2344.978
"red",WAIT,10,85,0.4,2400.208
"red",WAIT,10,85,0.4,2418.197
"red",WAIT,10,85,0.4,2451.978
"blue",SWITCH,10,85,0.4,8.491
"red",WAIT,10,85,0.4,41.978
"red",WAIT,10,85,0.4,72.629
"red",WAIT,10,85,0.4,88.05
"blue",SWITCH,10,85,0.4,100.083
"red",WAIT,10,85,0.4,105.095
"red",WAIT,10,85,0.4,121.0
"red",WAIT,10,85,0.4,137.06
"red",WAIT,10,85,0.4,151.371
"red",WAIT,10,85,0.4,171.12
"red",WAIT,10,85,0.4,185.018
"red",WAIT,10,85,0.4,201.978
"blue",WAIT,10,85,0.4,219.015
"red",WAIT,10,85,0.4,234.978
"red",WAIT,10,85,0.4,249.996
"red",WAIT,10,85,0.4,262.99
"red",WAIT,10,85,0.4,279.153
"red",WAIT,10,85,0.4,296.403
"red",WAIT,10,85,0.4,310.987
"blue",WAIT,10,85,0.4,327.131
"red",WAIT,10,85,0.4,340.978
"blue",WAIT,10,85,0.4,375.084
"blue",WAIT,10,85,0.4,409.054
"red",WAIT,10,85,0.4,479.545
"red",WAIT,10,85,0.4,491.236
"red",WAIT,10,85,0.4,540.978
"red",WAIT,10,85,0.4,560.126
"red",WAIT,10,85,0.4,580.048
"red",WAIT,10,85,0.4,614.978
"blue",WAIT,10,85,0.4,633.978
"red",WAIT,10,85,0.4,664.978
"red",WAIT,10,85,0.4,680.078
"blue",WAIT,10,85,0.4,791.999
"red",WAIT,10,85,0.4,873.048
"red",WAIT,10,85,0.4,888.999
"red",WAIT,10,85,0.4,907.403
"red",WAIT,10,85,0.4,921.991
"red",WAIT,10,85,0.4,938.989
"red",WAIT,10,85,0.4,954.978
"red",WAIT,10,85,0.4,1007.069
"red",WAIT,10,85,0.4,1092.089
"red",WAIT,10,85,0.4,1154.978
"red",WAIT,10,85,0.4,1238.978
"red",WAIT,10,85,0.4,1254.978
"blue",WAIT,10,85,0.4,1271.074
"red",WAIT,10,85,0.4,1335.978
"red",WAIT,10,85,0.4,1364.978
"red",WAIT,10,85,0.4,1384.04
"red",WAIT,10,85,0.4,1423.079
"red",WAIT,10,85,0.4,1475.22
"red",WAIT,10,85,0.4,1507.079
"red",WAIT,10,85,0.4,1541.994
"red",WAIT,10,85,0.4,1669.472
"red",WAIT,10,85,0.4,1717.979
"red",WAIT,10,85,0.4,1735.151
"red",WAIT,10,85,0.4,1753.363
"red",WAIT,10,85,0.4,1770.098
"red",WAIT,10,85,0.4,1787.022
"red",WAIT,10,85,0.4,1838.062
"red",WAIT,10,85,0.4,1871.249
"red",WAIT,10,85,0.4,1919.081
"red",WAIT,10,85,0.4,1932.073
"red",WAIT,10,85,0.4,1960.98
"red",WAIT,10,85,0.4,1993.978
"red",WAIT,10,85,0.4,2110.978
"red",WAIT,10,85,0.4,2131.004
"red",WAIT,10,85,0.4,2150.36
"red",WAIT,10,85,0.4,2167.978
"red",WAIT,10,85,0.4,2219.196
"red",WAIT,10,85,0.4,2311.004
"red",WAIT,10,85,0.4,2345.133
"red",WAIT,10,85,0.4,2362.978
"red",WAIT,10,85,0.4,2393.166
"red",WAIT,10,85,0.4,2462.134
"red",WAIT,10,85,0.4,2478.316
"blue",WAIT,10,85,0.4,9.046
"blue",SWITCH,10,85,0.4,17.397
"blue",SWITCH,10,85,0.4,25.52
"blue",SWITCH,10,85,0.4,34.141
"red",WAIT,10,85,0.4,40.144
"red",WAIT,10,85,0.4,56.05
"red",WAIT,10,85,0.4,146.215
"red",WAIT,10,85,0.4,177.157
"blue",SWITCH,10,85,0.4,197.146
"red",WAIT,10,85,0.4,223.046
"red",WAIT,10,85,0.4,238.995
"red",WAIT,10,85,0.4,254.983
"red",WAIT,10,85,0.4,270.994
"red",WAIT,10,85,0.4,286.034
"red",WAIT,10,85,0.4,317.316
"red",WAIT,10,85,0.4,332.978
"red",WAIT,10,85,0.4,402.978
"red",WAIT,10,85,0.4,455.193
"red",WAIT,10,85,0.4,487.144
"red",WAIT,10,85,0.4,551.272
"red",WAIT,10,85,0.4,617.988
"red",WAIT,10,85,0.4,667.363
"red",WAIT,10,85,0.4,702.979
"blue",WAIT,10,85,0.4,735.132
"red",WAIT,10,85,0.4,771.201
"red",WAIT,10,85,0.4,802.978
"red",WAIT,10,85,0.4,818.978
"red",WAIT,10,85,0.4,886.978
"red",WAIT,10,85,0.4,900.978
"red",WAIT,10,85,0.4,917.063
"red",WAIT,10,85,0.4,932.148
"red",WAIT,10,85,0.4,947.089
"red",WAIT,10,85,0.4,998.978
"red",WAIT,10,85,0.4,1018.042
"red",WAIT,10,85,0.4,1032.978
"red",WAIT,10,85,0.4,1046.978
"red",WAIT,10,85,0.4,1064.982
"red",WAIT,10,85,0.4,1081.11
"red",WAIT,10,85,0.4,1098.485
"red",WAIT,10,85,0.4,1149.803
"red",WAIT,10,85,0.4,1161.987
"red",WAIT,10,85,0.4,1212.978
"red",WAIT,10,85,0.4,1226.978
"red",WAIT,10,85,0.4,1299.036
"red",WAIT,10,85,0.4,1332.027
"red",WAIT,10,85,0.4,1393.12
"red",WAIT,10,85,0.4,1422.978
"red",WAIT,10,85,0.4,1454.978
"red",WAIT,10,85,0.4,1487.095
"red",WAIT,10,85,0.4,1505.162
"blue",WAIT,10,85,0.4,1569.978
"red",WAIT,10,85,0.4,1586.987
"red",WAIT,10,85,0.4,1723.978
"red",WAIT,10,85,0.4,1737.01
"red",WAIT,10,85,0.4,1753.066
"red",WAIT,10,85,0.4,1786.978
"red",WAIT,10,85,0.4,1819.978
"red",WAIT,10,85,0.4,1855.039
"red",WAIT,10,85,0.4,1873.11
"red",WAIT,10,85,0.4,1887.424
"red",WAIT,10,85,0.4,1948.111
"red",WAIT,10,85,0.4,1967.978
"red",WAIT,10,85,0.4,1987.978
"red",WAIT,10,85,0.4,2020.978
"red",WAIT,10,85,0.4,2085.036
"red",WAIT,10,85,0.4,2101.978
"red",WAIT,10,85,0.4,2116.978
"red",WAIT,10,85,0.4,2159.084
"red",WAIT,10,85,0.4,2211.258
"red",WAIT,10,85,0.4,2333.016
"red",WAIT,10,85,0.4,2365.236
"red",WAIT,10,85,0.4,2411.978
"red",WAIT,10,85,0.4,2426.08
"blue",WAIT,10,85,0.4,2444.978
"blue",SWITCH,10,85,0.4,15.895
"red",WAIT,10,85,0.4,29.315
"red",WAIT,10,85,0.4,61.988
"red",WAIT,10,85,0.4,76.978
"red",WAIT,10,85,0.4,92.978
"red",WAIT,10,85,0.4,126.01
"red",WAIT,10,85,0.4,161.992
"red",WAIT,10,85,0.4,279.255
"red",WAIT,10,85,0.4,293.978
"red",WAIT,10,85,0.4,328.24
"red",WAIT,10,85,0.4,344.013
"blue",WAIT,10,85,0.4,385.092
"red",WAIT,10,85,0.4,421.046
"red",WAIT,10,85,0.4,454.978
"red",WAIT,10,85,0.4,503.978
"red",WAIT,10,85,0.4,580.017
"red",WAIT,10,85,0.4,593.066
"red",WAIT,10,85,0.4,622.978
"red",WAIT,10,85,0.4,636.986
"red",WAIT,10,85,0.4,653.267
"red",WAIT,10,85,0.4,702.197
"red",WAIT,10,85,0.4,716.053
"red",WAIT,10,85,0.4,747.199
"red",WAIT,10,85,0.4,759.978
"red",WAIT,10,85,0.4,774.169
"red",WAIT,10,85,0.4,827.162
"red",WAIT,10,85,0.4,857.093
"red",WAIT,10,85,0.4,873.229
"red",WAIT,10,85,0.4,887.978
"red",WAIT,10,85,0.4,903.978
"red",WAIT,10,85,0.4,923.278
"red",WAIT,10,85,0.4,988.035
"red",WAIT,10,85,0.4,1058.048
"red",WAIT,10,85,0.4,1106.007
"red",WAIT,10,85,0.4,1137.359
"red",WAIT,10,85,0.4,1169.108
"red",WAIT,10,85,0.4,1241.115
"red",WAIT,10,85,0.4,1256.978
"red",WAIT,10,85,0.4,1273.184
"red",WAIT,10,85,0.4,1319.985
"red",WAIT,10,85,0.4,1336.157
"red",WAIT,10,85,0.4,1348.978
"red",WAIT,10,85,0.4,1367.035
"red",WAIT,10,85,0.4,1404.038
"red",WAIT,10,85,0.4,1416.978
"red",WAIT,10,85,0.4,1481.042
"red",WAIT,10,85,0.4,1544.018
"red",WAIT,10,85,0.4,1593.116
"red",WAIT,10,85,0.4,1607.978
"red",WAIT,10,85,0.4,1641.164
"red",WAIT,10,85,0.4,1688.189
"red",WAIT,10,85,0.4,1704.074
"red",WAIT,10,85,0.4,1717.978
"red",WAIT,10,85,0.4,1767.978
"red",WAIT,10,85,0.4,1784.061
"blue",WAIT,10,85,0.4,1802.255
"red",WAIT,10,85,0.4,1865.999
"red",WAIT,10,85,0.4,1900.065
"red",WAIT,10,85,0.4,1912.978
"red",WAIT,10,85,0.4,1966.062
"red",WAIT,10,85,0.4,1983.133
"red",WAIT,10,85,0.4,2088.027
"red",WAIT,10,85,0.4,2138.089
"red",WAIT,10,85,0.4,2153.978
"red",WAIT,10,85,0.4,2188.051
"red",WAIT,10,85,0.4,2202.296
"red",WAIT,10,85,0.4,2215.991
"red",WAIT,10,85,0.4,2251.978
"red",WAIT,10,85,0.4,2388.07
"blue",SWITCH,10,85,0.4,7.827
"blue",SWITCH,10,85,0.4,13.314
"red",WAIT,10,85,0.4,22.978
"blue",SWITCH,10,85,0.4,32.494
"blue",SWITCH,10,85,0.4,44.569
"blue",SWITCH,10,85,0.4,56.067
"blue",SWITCH,10,85,0.4,64.648
"blue",SWITCH,10,85,0.4,70.716
"red",WAIT,10,85,0.4,88.14
"red",WAIT,10,85,0.4,101.985
"blue",SWITCH,10,85,0.4,113.924
"blue",SWITCH,10,85,0.4,122.06
"red",WAIT,10,85,0.4,131.978
"red",WAIT,10,85,0.4,204.793
"blue",SWITCH,10,85,0.4,256.541
"blue",SWITCH,10,85,0.4,268.118
"red",SWITCH,10,85,0.4,276.893
"blue",WAIT,10,85,0.4,287.978
"red",WAIT,10,85,0.4,303.014
"blue",SWITCH,10,85,0.4,308.732
"red",WAIT,10,85,0.4,320.978
"red",WAIT,10,85,0.4,338.978
"red",WAIT,10,85,0.4,382.978
"blue",SWITCH,10,85,0.4,390.166
"red",WAIT,10,85,0.4,396.978
"red",WAIT,10,85,0.4,412.983
"blue",WAIT,10,85,0.4,430.978
"red",WAIT,10,85,0.4,463.978
"red",WAIT,10,85,0.4,479.978
"red",WAIT,10,85,0.4,510.978
"blue",SWITCH,10,85,0.4,535.684
"red",WAIT,10,85,0.4,539.978
"red",WAIT,10,85,0.4,588.113
"red",WAIT,10,85,0.4,603.086
